Customer ID,Customer Name,Segment,Location_ID
CK-12205,Chloris Kastensmidt,Consumer,US-Sou-Flo-Apo-32712
TS-21430,Tom Stivers,Corporate,US-Wes-Was-Sea-98103
IL-15100,Ivan Liston,Consumer,US-Wes-Cal-San-94122
BF-10975,Barbara Fisher,Corporate,US-Sou-Nor-Cha-28205
AS-10630,Ann Steele,Home Office,US-Eas-Pen-Phi-19120
NZ-18565,Nick Zandusky,Home Office,US-Cen-Mis-Spr-65807
BK-11260,Berenike Kampe,Consumer,US-Eas-New-New-10035
GH-14410,Gary Hansen,Home Office,US-Wes-Ari-Gle-85301
BS-11755,Bruce Stewart,Consumer,US-Wes-Col-Den-80219
ML-17395,Marina Lichtenstein,Corporate,US-Eas-Mai-Ban-4401
VD-21670,Valerie Dominguez,Consumer,US-Wes-Uta-Ple-84062
SS-20590,Sonia Sunley,Consumer,US-Wes-Cal-San-94122
SP-20650,Stephanie Phelps,Corporate,US-Eas-New-New-10009
RS-19420,Ricardo Sperren,Corporate,US-Eas-Con-Mer-6450
GZ-14470,Gary Zandusky,Consumer,US-Cen-Tex-Tex-77590
CS-12130,Chad Sievert,Consumer,US-Wes-Cal-Los-90004
RF-19735,Roland Fjeld,Consumer,US-Sou-Sou-Col-29203
TB-21625,Trudy Brown,Consumer,US-Eas-New-New-10035
MA-17560,Matt Abelman,Home Office,US-Cen-Mic-Tre-48183
TM-21010,Tamara Manning,Consumer,US-Wes-Cal-Vac-95687
LR-16915,Lena Radford,Consumer,US-Wes-Cal-San-92024
VG-21790,Vivek Gonzalez,Consumer,US-Sou-Flo-Jac-32216
MB-17305,Maria Bertelson,Consumer,US-Wes-Ari-Gle-85301
AG-10525,Andy Gerbode,Corporate,US-Sou-Flo-Sai-33710
MG-17650,Matthew Grinstein,Home Office,US-Wes-Was-Sea-98103
RD-19720,Roger Demir,Consumer,US-Wes-Ari-Pho-85023
GM-14500,Gene McClure,Consumer,US-Wes-Cal-Fre-93727
JH-15985,Joseph Holt,Consumer,US-Wes-Was-Sea-98103
ED-13885,Emily Ducich,Home Office,US-Wes-Cal-San-92037
GM-14680,Greg Matthias,Consumer,US-Wes-Was-Sea-98105
KL-16645,Ken Lonsdale,Consumer,US-Eas-New-New-10035
BW-11200,Ben Wallace,Consumer,US-Wes-Cal-San-94122
DH-13675,Duane Huffman,Home Office,US-Sou-Flo-Mia-33180
LL-16840,Lauren Leatherbury,Consumer,US-Sou-Geo-Woo-30188
CS-12175,Charles Sheldon,Corporate,US-Eas-New-Lak-8701
BD-11605,Brian Dahlen,Consumer,US-Wes-Cal-San-94122
CS-12355,Christine Sundaresam,Consumer,US-Sou-Flo-Hol-33021
KH-16510,Keith Herrera,Consumer,US-Cen-Tex-Dal-75081
CS-12355,Christine Sundaresam,Consumer,US-Eas-Con-Fai-6824
TS-21610,Troy Staebel,Consumer,US-Eas-Pen-Phi-19143
DJ-13510,Don Jones,Corporate,US-Sou-Ark-Lit-72209
KB-16585,Ken Black,Corporate,US-Cen-Tex-Hou-77095
DW-13195,David Wiener,Corporate,US-Wes-Cal-Los-90045
MS-17770,Maxwell Schwartz,Consumer,US-Eas-Ohi-Col-43229
LH-16900,Lena Hernandez,Consumer,US-Sou-Ark-Jon-72401
BS-11365,Bill Shonely,Corporate,US-Sou-Geo-Col-31907
JK-15625,Jim Karlsson,Consumer,US-Eas-Ohi-Col-43229
NC-18535,Nick Crebassa,Corporate,US-Sou-Vir-Ham-23666
CR-12730,Craig Reiter,Consumer,US-Cen-Ill-Chi-60610
DE-13255,Deanra Eno,Home Office,US-Eas-Ohi-Lak-44107
JF-15415,Jennifer Ferguson,Consumer,US-Cen-Mis-Sai-63301
JP-15520,Jeremy Pistek,Consumer,US-Sou-Flo-Nor-33161
AP-10915,Arthur Prichep,Consumer,US-Wes-Col-Den-80219
RH-19495,Rick Hansen,Consumer,US-Eas-New-New-10009
CR-12625,Corey Roper,Home Office,US-Cen-Mic-Gra-49505
RB-19645,Robert Barroso,Corporate,US-Wes-Cal-Los-90032
JP-15460,Jennifer Patt,Corporate,US-Eas-New-Oce-11572
RB-19645,Robert Barroso,Corporate,US-Wes-Mon-Bil-59102
DW-13585,Dorothy Wardle,Corporate,US-Sou-Ken-Owe-42301
MW-18220,Mitch Webber,Consumer,US-Wes-Was-Sea-98103
JM-15265,Janet Molinari,Corporate,US-Wes-Cal-Los-90036
JE-15715,Joe Elijah,Consumer,US-Cen-Tex-Hou-77070
RC-19960,Ryan Crowe,Consumer,US-Eas-Ohi-Col-43229
BS-11590,Brendan Sweed,Corporate,US-Eas-Ohi-Col-43229
PP-18955,Paul Prost,Home Office,US-Eas-Del-New-19711
KB-16315,Karl Braun,Consumer,US-Eas-Del-New-19711
FM-14290,Frank Merwin,Home Office,US-Wes-Cal-Los-90032
MM-17920,Michael Moore,Consumer,US-Sou-Vir-Spr-22153
ZD-21925,Zuschuss Donatelli,Consumer,US-Wes-Cal-San-94109
CC-12610,Corey Catlett,Corporate,US-Sou-Vir-Spr-22153
RA-19945,Ryan Akin,Consumer,US-Sou-Flo-Mia-33178
HH-15010,Hilary Holden,Corporate,US-Wes-Cal-San-94110
AT-10735,Annie Thurman,Consumer,US-Eas-Con-Bri-6010
SJ-20500,Shirley Jackson,Consumer,US-Wes-New-San-87505
JL-15130,Jack Lebron,Consumer,US-Cen-Tex-Hou-77036
LH-16900,Lena Hernandez,Consumer,US-Eas-New-New-10009
LT-16765,Larry Tron,Consumer,US-Wes-Cal-Esc-92025
AG-10525,Andy Gerbode,Corporate,US-Cen-Tex-Hou-77095
CL-12565,Clay Ludtke,Consumer,US-Eas-New-New-10009
CV-12295,Christina VanderZanden,Consumer,US-Cen-Ill-Chi-60653
KD-16345,Katherine Ducich,Consumer,US-Eas-New-New-10009
BM-11785,Bryan Mills,Consumer,US-Cen-Ill-Buf-60089
JM-16195,Justin MacKendrick,Consumer,US-Eas-New-Wat-13601
SC-20095,Sanjit Chand,Consumer,US-Sou-Ark-Fay-72701
AG-10390,Allen Goldenen,Consumer,US-Eas-New-New-10009
MR-17545,Mathew Reese,Home Office,US-Cen-Tex-Hou-77095
PR-18880,Patrick Ryan,Consumer,US-Sou-Flo-Sai-33710
NP-18700,Nora Preis,Consumer,US-Eas-Ohi-Bow-43402
VP-21760,Victoria Pisteka,Corporate,US-Wes-Cal-San-94109
SZ-20035,Sam Zeldin,Home Office,US-Cen-Tex-Hou-77036
TB-21400,Tom Boeckenhauer,Consumer,US-Cen-Okl-Tul-74133
DK-13375,Dennis Kane,Consumer,US-Eas-New-New-10024
SS-20410,Shahid Shariari,Consumer,US-Cen-Ill-Osw-60543
RB-19465,Rick Bensley,Home Office,US-Cen-Okl-Tul-74133
SB-20290,Sean Braxton,Corporate,US-Eas-Pen-Phi-19134
LR-17035,Lisa Ryan,Corporate,US-Wes-Cal-San-95051
DP-13390,Dennis Pardue,Home Office,US-Wes-Cal-San-94110
BM-11140,Becky Martin,Consumer,US-Cen-Tex-San-78207
MC-17275,Marc Crier,Consumer,US-Wes-Was-Pas-99301
TT-21070,Ted Trevino,Consumer,US-Sou-Vir-Che-23320
LH-17020,Lisa Hazard,Consumer,US-Cen-Tex-Tyl-75701
PP-18955,Paul Prost,Home Office,US-Eas-New-New-10009
KT-16465,Kean Takahito,Consumer,US-Cen-Tex-Hou-77036
KC-16255,Karen Carlisle,Corporate,US-Sou-Geo-Mac-31204
SP-20620,Stefania Perrino,Corporate,US-Eas-New-Lon-11561
TS-21340,Toby Swindell,Consumer,US-Wes-Cal-San-94109
GZ-14470,Gary Zandusky,Consumer,US-Wes-Cal-San-94110
LC-17140,Logan Currie,Consumer,US-Eas-Pen-Phi-19140
MS-17365,Maribeth Schnelling,Consumer,US-Cen-Mic-Det-48227
CC-12220,Chris Cortes,Consumer,US-Cen-Ill-Chi-60653
NF-18595,Nicole Fjeld,Home Office,US-Eas-Ohi-Lan-43130
RR-19525,Rick Reed,Corporate,US-Eas-Mas-Low-1852
DL-12925,Daniel Lacy,Consumer,US-Sou-Nor-Gre-27834
SF-20065,Sandra Flanagan,Consumer,US-Eas-New-Cli-7011
CL-12565,Clay Ludtke,Consumer,US-Wes-Ore-Gre-97030
DA-13450,Dianna Arnett,Home Office,US-Sou-Vir-Vir-23464
LW-17125,Liz Willingham,Consumer,US-Wes-Cal-Oxn-93030
BN-11470,Brad Norvell,Corporate,US-Sou-Nor-Car-27511
TA-21385,Tom Ashbrook,Home Office,US-Cen-Kan-Ola-66062
LW-17215,Luke Weiss,Consumer,US-Eas-New-New-10035
SD-20485,Shirley Daniels,Home Office,US-Eas-New-New-10801
AF-10885,Art Foster,Consumer,US-Eas-Ohi-Fai-45014
PT-19090,Pete Takahito,Consumer,US-Cen-Tex-Hou-77070
RP-19390,Resi Pölking,Consumer,US-Wes-Was-Sea-98103
ON-18715,Odella Nelson,Corporate,US-Wes-Ari-Tem-85281
LH-16900,Lena Hernandez,Consumer,US-Eas-Ohi-Col-43229
JM-15535,Jessica Myrick,Consumer,US-Eas-Pen-Phi-19143
BC-11125,Becky Castell,Home Office,US-Cen-Tex-Ode-79762
DC-12850,Dan Campbell,Consumer,US-Eas-New-New-10011
EA-14035,Erin Ashbrook,Corporate,US-Sou-Nor-Cha-28205
JB-15400,Jennifer Braxton,Corporate,US-Cen-Ill-Chi-60623
DM-13015,Darrin Martin,Consumer,US-Eas-New-New-10009
JC-15775,John Castell,Consumer,US-Sou-Geo-Mac-31204
SC-20260,Scott Cohen,Corporate,US-Cen-Tex-Cor-78415
AJ-10960,Astrea Jones,Consumer,US-Eas-New-Roc-14609
CA-12775,Cynthia Arntzen,Consumer,US-Sou-Flo-Tam-33614
MF-18250,Monica Federle,Corporate,US-Eas-Pen-Phi-19120
AA-10315,Alex Avila,Consumer,US-Eas-New-New-10011
RF-19345,Randy Ferguson,Corporate,US-Eas-New-New-10024
BN-11515,Bradley Nguyen,Consumer,US-Wes-Was-Sea-98103
JA-15970,Joseph Airdo,Consumer,US-Wes-Ore-Spr-97477
AG-10765,Anthony Garverick,Home Office,US-Eas-Pen-Phi-19120
KT-16465,Kean Takahito,Consumer,US-Sou-Nor-Ral-27604
NR-18550,Nick Radford,Consumer,US-Wes-Cal-Chu-91911
MC-18130,Mike Caudle,Corporate,US-Wes-Was-Sea-98115
BS-11365,Bill Shonely,Corporate,US-Eas-New-New-10011
JL-15835,John Lee,Consumer,US-Sou-Nor-Cha-28205
SB-20290,Sean Braxton,Corporate,US-Cen-Tex-Hou-77036
JK-15640,Jim Kriz,Home Office,US-Wes-Cal-San-94110
FA-14230,Frank Atkinson,Corporate,US-Wes-Cal-Lon-90805
ND-18460,Neil Ducich,Corporate,US-Wes-Ari-Cha-85224
SB-20185,Sarah Brown,Consumer,US-Cen-Ill-Chi-60653
DN-13690,Duane Noonan,Consumer,US-Eas-Mar-Col-21044
MW-18220,Mitch Webber,Consumer,US-Eas-New-New-10011
HG-14965,Henry Goldwyn,Corporate,US-Wes-Cal-San-92024
PF-19165,Philip Fox,Consumer,US-Cen-Ill-Blo-61701
DB-13555,Dorothy Badders,Corporate,US-Sou-Flo-Jac-32216
ES-14020,Erica Smith,Consumer,US-Wes-Cal-San-94110
MA-17995,Michelle Arnett,Home Office,US-Wes-Cal-Los-90004
BM-11650,Brian Moss,Corporate,US-Cen-Neb-Oma-68104
JG-15115,Jack Garza,Consumer,US-Wes-Was-Des-98198
HF-14995,Herbert Flentye,Consumer,US-Wes-Cal-San-94109
SL-20155,Sara Luxemburg,Home Office,US-Eas-New-New-10011
MA-17560,Matt Abelman,Home Office,US-Eas-Pen-Phi-19143
LH-16750,Larry Hughes,Consumer,US-Eas-Pen-Phi-19140
JS-15940,Joni Sundaresam,Home Office,US-Cen-Tex-Gar-75043
SE-20110,Sanjit Engle,Consumer,US-Wes-Cal-San-95123
VG-21805,Vivek Grady,Corporate,US-Cen-Ill-Chi-60653
AS-10090,Adam Shillingsburg,Consumer,US-Eas-New-New-10035
MS-17365,Maribeth Schnelling,Consumer,US-Sou-Flo-Boc-33433
TT-21220,Thomas Thornton,Consumer,US-Eas-Del-Dov-19901
SC-20095,Sanjit Chand,Consumer,US-Cen-Min-Min-55407
JK-15640,Jim Kriz,Home Office,US-Eas-Ohi-Lak-44107
JP-16135,Julie Prescott,Home Office,US-Eas-New-New-10011
BM-11650,Brian Moss,Corporate,US-Wes-Cal-San-92037
ST-20530,Shui Tom,Consumer,US-Eas-New-New-10035
TH-21115,Thea Hudgings,Corporate,US-Eas-Del-New-19711
JD-16060,Julia Dunbar,Consumer,US-Wes-Cal-San-94109
BF-11005,Barry Franz,Home Office,US-Wes-Col-Aur-80013
MT-18070,Michelle Tran,Home Office,US-Cen-Tex-Hou-77041
CM-12715,Craig Molinari,Corporate,US-Eas-Pen-Phi-19140
MM-17920,Michael Moore,Consumer,US-Cen-Ill-Chi-60623
KF-16285,Karen Ferguson,Home Office,US-Wes-Cal-San-92105
NB-18580,Nicole Brennan,Corporate,US-Eas-Pen-Phi-19134
HG-14965,Henry Goldwyn,Corporate,US-Cen-Tex-Mes-75150
CS-12400,Christopher Schild,Home Office,US-Wes-Was-Sea-98115
DA-13450,Dianna Arnett,Home Office,US-Eas-Ohi-Lan-43130
KT-16465,Kean Takahito,Consumer,US-Wes-Cal-Los-90049
TS-21205,Thomas Seio,Corporate,US-Eas-New-Hac-7601
TH-21100,Thea Hendricks,Consumer,US-Wes-Cal-San-92037
KD-16495,Keith Dawkins,Corporate,US-Sou-Nor-Fay-28314
XP-21865,Xylona Preis,Consumer,US-Sou-Flo-Hol-33021
GZ-14545,George Zrebassa,Corporate,US-Eas-Mas-Law-1841
PP-18955,Paul Prost,Home Office,US-Wes-Was-Sea-98115
LD-17005,Lisa DeCherney,Consumer,US-Eas-New-New-10011
AP-10915,Arthur Prichep,Consumer,US-Wes-Cal-Los-90045
SM-20950,Suzanne McNair,Corporate,US-Eas-Pen-Phi-19134
EB-14170,Evan Bailliet,Consumer,US-Wes-Was-Sea-98115
MH-17785,Maya Herman,Corporate,US-Eas-New-New-10035
BW-11200,Ben Wallace,Consumer,US-Sou-Flo-Boy-33437
DB-13615,Doug Bickford,Consumer,US-Wes-Was-Sea-98105
KW-16570,Kelly Williams,Consumer,US-Sou-Ten-Cla-37042
DM-12955,Dario Medina,Corporate,US-Eas-Ohi-Fai-45014
RA-19915,Russell Applegate,Consumer,US-Eas-New-New-10011
NF-18475,Neil Französisch,Home Office,US-Wes-Nev-Ren-89502
ES-14080,Erin Smith,Corporate,US-Wes-Ari-Tem-85281
SL-20155,Sara Luxemburg,Home Office,US-Sou-Nor-Dur-27707
DO-13435,Denny Ordway,Consumer,US-Eas-Ohi-Col-43229
BP-11290,Beth Paige,Consumer,US-Cen-Ill-Eva-60201
RD-19930,Russell D'Ascenzo,Consumer,US-Cen-Tex-Dal-75217
AR-10405,Allen Rosenblatt,Corporate,US-Wes-Cal-Los-90036
JD-16015,Joy Daniels,Consumer,US-Wes-Was-Sea-98115
DF-13135,David Flashing,Consumer,US-Wes-Cal-Val-94591
CC-12220,Chris Cortes,Consumer,US-Eas-New-New-10024
BD-11635,Brian Derr,Consumer,US-Eas-Ohi-Col-43229
KH-16510,Keith Herrera,Consumer,US-Wes-Cal-Pom-91767
JD-16015,Joy Daniels,Consumer,US-Eas-Pen-Phi-19120
VP-21760,Victoria Pisteka,Corporate,US-Cen-Ind-Ind-46203
AM-10360,Alice McCarthy,Corporate,US-Cen-Neb-Oma-68104
XP-21865,Xylona Preis,Consumer,US-Wes-Cal-San-92024
JG-15805,John Grady,Corporate,US-Cen-Tex-Dal-75217
MR-17545,Mathew Reese,Home Office,US-Eas-Pen-Phi-19140
JG-15115,Jack Garza,Consumer,US-Sou-Nor-Cha-28205
DN-13690,Duane Noonan,Consumer,US-Eas-New-New-10011
BP-11095,Bart Pistole,Corporate,US-Sou-Nor-Jac-28540
SJ-20500,Shirley Jackson,Consumer,US-Wes-Cal-San-94122
CM-12715,Craig Molinari,Corporate,US-Cen-Tex-Hun-77340
RB-19435,Richard Bierner,Consumer,US-Eas-Ohi-Col-43229
FC-14335,Fred Chung,Corporate,US-Wes-New-Alb-87105
SD-20485,Shirley Daniels,Home Office,US-Wes-Ari-Pho-85023
TN-21040,Tanja Norvell,Home Office,US-Wes-Cal-Man-95336
Dp-13240,Dean percer,Home Office,US-Wes-Was-Sea-98115
JF-15565,Jill Fjeld,Consumer,US-Eas-Pen-Phi-19120
AS-10240,Alan Shonely,Consumer,US-Wes-Cal-Red-90278
DB-13555,Dorothy Badders,Corporate,US-Sou-Ark-Fay-72701
HA-14920,Helen Andreada,Consumer,US-Wes-Cal-Pas-91104
DN-13690,Duane Noonan,Consumer,US-Wes-Cal-San-94122
BP-11050,Barry Pond,Corporate,US-Cen-Ill-Chi-60623
ZC-21910,Zuschuss Carroll,Consumer,US-Wes-Was-Edm-98026
ML-17395,Marina Lichtenstein,Corporate,US-Eas-New-Lak-8701
MA-17995,Michelle Arnett,Home Office,US-Sou-Vir-Ric-23223
SP-20545,Sibella Parks,Corporate,US-Eas-New-Mou-10550
BD-11500,Bradley Drucker,Consumer,US-Cen-Ill-Chi-60653
TC-21295,Toby Carlisle,Consumer,US-Eas-Mas-Eve-2149
JE-15610,Jim Epp,Corporate,US-Eas-New-Con-3301
HG-15025,Hunter Glantz,Consumer,US-Cen-Tex-For-76106
DL-12865,Dan Lawera,Consumer,US-Sou-Flo-Hia-33012
AC-10660,Anna Chung,Consumer,US-Eas-Ohi-Par-44134
LS-17245,Lynn Smith,Consumer,US-Wes-Cal-San-94110
TB-21520,Tracy Blumstein,Consumer,US-Cen-Tex-Bea-77705
EB-14170,Evan Bailliet,Consumer,US-Cen-Tex-Hou-77095
EH-13765,Edward Hooks,Corporate,US-Eas-Pen-Phi-19134
IG-15085,Ivan Gibson,Consumer,US-Wes-Was-Sea-98103
LS-17200,Luke Schmidt,Corporate,US-Sou-Ark-Tex-71854
AS-10225,Alan Schoenberger,Corporate,US-Sou-Ala-Mon-36116
EH-14125,Eugene Hildebrand,Home Office,US-Wes-Cal-Lak-90712
JF-15490,Jeremy Farry,Consumer,US-Wes-Cal-Los-90032
RP-19270,Rachel Payne,Corporate,US-Wes-Cal-San-94110
LS-16975,Lindsay Shagiari,Home Office,US-Cen-Ill-Chi-60653
PO-18865,Patrick O'Donnell,Consumer,US-Cen-Mic-Wes-48185
FH-14365,Fred Hopkins,Corporate,US-Sou-Ten-Kno-37918
FH-14275,Frank Hawley,Corporate,US-Sou-Vir-New-23602
TB-21520,Tracy Blumstein,Consumer,US-Eas-Ohi-Fai-45014
SF-20965,Sylvia Foulston,Corporate,US-Wes-Cal-San-92024
NB-18580,Nicole Brennan,Corporate,US-Sou-Lou-Bos-71111
MG-17680,Maureen Gastineau,Home Office,US-Eas-Ohi-New-43055
AA-10375,Allen Armold,Consumer,US-Wes-Cal-Ran-91730
DB-12910,Daniel Byrd,Home Office,US-Sou-Flo-For-33311
AP-10915,Arthur Prichep,Consumer,US-Sou-Sou-Roc-29730
AH-10030,Aaron Hawkins,Corporate,US-Wes-Cal-San-94109
EH-14185,Evan Henry,Consumer,US-Eas-Pen-Phi-19120
AH-10585,Angele Hood,Consumer,US-Wes-Was-Sea-98105
RD-19810,Ross DeVincentis,Home Office,US-Sou-Nor-Fay-28314
TS-21370,Todd Sumrall,Corporate,US-Wes-Cal-Los-90049
BT-11395,Bill Tyler,Corporate,US-Cen-Kan-Gar-67846
NC-18625,Noah Childs,Corporate,US-Cen-Ind-Col-47201
SA-20830,Sue Ann Reed,Consumer,US-Cen-Ill-Chi-60610
GG-14650,Greg Guthrie,Corporate,US-Wes-Cal-Los-90049
AM-10705,Anne McFarland,Consumer,US-Eas-Rho-Cra-2920
AC-10450,Amy Cox,Consumer,US-Wes-Ari-Avo-85323
NL-18310,Nancy Lomonaco,Home Office,US-Wes-Cal-San-94110
AJ-10780,Anthony Jacobs,Corporate,US-Eas-Ohi-Lor-44052
SM-20950,Suzanne McNair,Corporate,US-Cen-Ill-Chi-60610
KH-16630,Ken Heidel,Corporate,US-Sou-Nor-Cha-28205
DL-12925,Daniel Lacy,Consumer,US-Eas-New-Lon-11561
EA-14035,Erin Ashbrook,Corporate,US-Eas-Ohi-Mas-45040
PL-18925,Paul Lucas,Home Office,US-Wes-Cal-Los-90049
ND-18370,Natalie DeCherney,Consumer,US-Wes-Ore-Por-97206
JO-15145,Jack O'Briant,Corporate,US-Sou-Ken-Ric-40475
DG-13300,Deirdre Greer,Corporate,US-Eas-New-Ora-7050
RA-19915,Russell Applegate,Consumer,US-Wes-Col-Den-80219
LC-17050,Liz Carlisle,Consumer,US-Eas-Ohi-Med-44256
PO-18850,Patrick O'Brill,Consumer,US-Cen-Tex-Irv-75061
RD-19720,Roger Demir,Consumer,US-Eas-New-New-10024
SW-20755,Steven Ward,Corporate,US-Wes-Was-Sea-98115
SH-20395,Shahid Hopkins,Consumer,US-Wes-Cal-San-94122
JK-16120,Julie Kriz,Home Office,US-Sou-Flo-For-33311
AT-10735,Annie Thurman,Consumer,US-Sou-Ten-Nas-37211
DM-13345,Denise Monton,Corporate,US-Eas-New-Ora-7050
MS-17770,Maxwell Schwartz,Consumer,US-Eas-Pen-Lan-17602
SH-20395,Shahid Hopkins,Consumer,US-Sou-Nor-Jac-28540
SP-20650,Stephanie Phelps,Corporate,US-Cen-Neb-Oma-68104
SG-20605,Speros Goranitis,Consumer,US-Eas-New-New-10009
RP-19390,Resi Pölking,Consumer,US-Eas-Con-Fai-6824
TC-21535,Tracy Collins,Home Office,US-Wes-Cal-Los-90049
NM-18445,Nathan Mautz,Home Office,US-Eas-New-New-10024
SZ-20035,Sam Zeldin,Home Office,US-Eas-New-New-10011
ON-18715,Odella Nelson,Corporate,US-Sou-Nor-Car-27511
WB-21850,William Brown,Consumer,US-Wes-Cal-Los-90045
TH-21235,Tiffany House,Corporate,US-Wes-Cal-Lon-90805
MS-17530,MaryBeth Skach,Consumer,US-Wes-Cal-San-92037
BG-11035,Barry Gonzalez,Consumer,US-Sou-Vir-Ham-23666
DE-13255,Deanra Eno,Home Office,US-Wes-Cal-Los-90008
MD-17350,Maribeth Dona,Consumer,US-Eas-Pen-Phi-19143
SR-20740,Steven Roelle,Home Office,US-Sou-Vir-Arl-22204
GA-14515,George Ashbrook,Consumer,US-Sou-Geo-Col-31907
MS-17365,Maribeth Schnelling,Consumer,US-Cen-Wis-Wau-54401
SC-20725,Steven Cartwright,Consumer,US-Cen-Tex-Hou-77070
BP-11095,Bart Pistole,Corporate,US-Eas-New-New-10024
LH-16900,Lena Hernandez,Consumer,US-Wes-Cal-San-94110
TB-21595,Troy Blackwell,Consumer,US-Wes-Ore-Por-97206
TC-20980,Tamara Chand,Corporate,US-Cen-Tex-Hou-77041
EB-13870,Emily Burns,Consumer,US-Wes-Cal-Red-96003
JP-15520,Jeremy Pistek,Consumer,US-Wes-Cal-San-94110
RD-19900,Ruben Dartt,Consumer,US-Wes-Cal-San-92037
SC-20020,Sam Craven,Consumer,US-Cen-Mic-Mid-48640
KN-16705,Kristina Nunn,Home Office,US-Eas-New-New-10801
TZ-21580,Tracy Zic,Consumer,US-Wes-Col-Lou-80027
AP-10915,Arthur Prichep,Consumer,US-Wes-Cal-Los-90008
KD-16270,Karen Daniels,Consumer,US-Cen-Tex-Hou-77095
BH-11710,Brosina Hoffman,Consumer,US-Cen-Ill-Chi-60653
MA-17560,Matt Abelman,Home Office,US-Wes-Cal-Los-90004
TS-21430,Tom Stivers,Corporate,US-Eas-Pen-Rea-19601
MZ-17515,Mary Zewe,Corporate,US-Wes-Was-Sea-98115
PK-19075,Pete Kriz,Consumer,US-Cen-Wis-Mad-53711
DP-13000,Darren Powers,Consumer,US-Cen-Tex-Car-75007
DB-12970,Darren Budd,Corporate,US-Cen-Tex-Hou-77036
DM-13345,Denise Monton,Corporate,US-Sou-Nor-Ash-28806
RF-19840,Roy Französisch,Consumer,US-Cen-Tex-San-78207
JA-15970,Joseph Airdo,Consumer,US-Wes-Cal-Los-90045
JL-15505,Jeremy Lonsdale,Consumer,US-Cen-Mic-Mid-48640
CM-11815,Candace McMahon,Corporate,US-Cen-Tex-Pas-77506
RM-19675,Robert Marley,Home Office,US-Eas-New-New-10011
ML-17410,Maris LaWare,Consumer,US-Eas-Con-Fai-6824
CC-12220,Chris Cortes,Consumer,US-Sou-Vir-Che-23320
SS-20410,Shahid Shariari,Consumer,US-Wes-Cal-Los-90008
PB-19105,Peter Bühler,Consumer,US-Cen-Tex-Hou-77095
JF-15190,Jamie Frazer,Consumer,US-Sou-Ten-Joh-37604
SC-20260,Scott Cohen,Corporate,US-Wes-Cal-San-94110
AB-10165,Alan Barnes,Consumer,US-Cen-Ill-Dec-62521
SR-20740,Steven Roelle,Home Office,US-Cen-Ind-Blo-47401
RH-19510,Rick Huthwaite,Home Office,US-Cen-Kan-Man-66502
JD-16150,Justin Deggeller,Corporate,US-Wes-Cal-Los-90008
AH-10075,Adam Hart,Corporate,US-Wes-Cal-Hun-92646
FG-14260,Frank Gastineau,Home Office,US-Eas-New-New-10024
MP-17470,Mark Packer,Home Office,US-Cen-Min-Moo-56560
RB-19330,Randy Bradley,Consumer,US-Eas-Pen-Phi-19143
YC-21895,Yoseph Carroll,Corporate,US-Eas-Del-New-19711
GT-14710,Greg Tran,Consumer,US-Eas-New-Buf-14215
TS-21205,Thomas Seio,Corporate,US-Wes-Cal-San-94109
CB-12025,Cassandra Brandow,Consumer,US-Cen-Tex-Ced-75104
JK-15730,Joe Kamberova,Consumer,US-Cen-Ill-Des-60016
CS-11950,Carlos Soltero,Consumer,US-Eas-Pen-Phi-19140
MS-17530,MaryBeth Skach,Consumer,US-Eas-Ohi-Fai-45014
MK-17905,Michael Kennedy,Corporate,US-Cen-Wis-Fra-53132
PW-19240,Pierre Wener,Consumer,US-Wes-Col-Lou-80027
AB-10600,Ann Blume,Corporate,US-Cen-Ill-Chi-60623
JC-16105,Julie Creighton,Corporate,US-Cen-Min-Min-55407
MH-17785,Maya Herman,Corporate,US-Wes-Was-Sea-98105
JG-15805,John Grady,Corporate,US-Wes-Uta-Pro-84604
GR-14560,Georgia Rosenberg,Corporate,US-Eas-Del-Wil-19805
RD-19900,Ruben Dartt,Consumer,US-Eas-Pen-Phi-19120
RM-19675,Robert Marley,Home Office,US-Sou-Lou-Mon-71203
MW-18220,Mitch Webber,Consumer,US-Cen-Min-Coo-55433
JM-15865,John Murray,Consumer,US-Eas-New-Jam-14701
AD-10180,Alan Dominguez,Home Office,US-Eas-Pen-Phi-19134
DB-13360,Dennis Bolton,Home Office,US-Wes-Uta-Sal-84106
KH-16330,Katharine Harms,Corporate,US-Eas-New-New-10024
DH-13075,Dave Hallsten,Corporate,US-Sou-Ken-Ric-40475
SC-20680,Steve Carroll,Home Office,US-Wes-Cal-San-94110
GR-14560,Georgia Rosenberg,Corporate,US-Wes-Cal-San-94110
JK-15325,Jason Klamczynski,Corporate,US-Cen-Tex-Dal-75220
RA-19885,Ruben Ausman,Corporate,US-Sou-Geo-Col-31907
SP-20920,Susan Pistek,Consumer,US-Wes-Cal-Los-90036
EH-14185,Evan Henry,Consumer,US-Cen-Tex-Pas-77506
RB-19645,Robert Barroso,Corporate,US-Sou-Geo-Atl-30318
TC-21475,Tony Chapman,Home Office,US-Cen-Ill-Bol-60440
ED-13885,Emily Ducich,Home Office,US-Cen-Tex-Hou-77036
DK-12835,Damala Kotsonis,Corporate,US-Cen-Tex-Hou-77095
PB-19210,Phillip Breyer,Corporate,US-Eas-Pen-Phi-19134
SS-20140,Saphhira Shifley,Corporate,US-Cen-Tex-Mes-75150
SM-20005,Sally Matthias,Consumer,US-Wes-Ari-Sco-85254
